time	V(a)-1.5	V(b)-3	V(c)-4.5	V(d)-6	V(out)
2.500000071157077e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999769e-001
2.500000131766546e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999769e-001
2.500000231523779e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999769e-001
2.500000417468696e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999769e-001
2.500000753483459e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999770e-001
2.500001425512985e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999771e-001
2.500002769572038e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999773e-001
2.500005457690144e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999776e-001
2.500010833926356e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999783e-001
2.500021586398780e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999796e-001
2.500043091343628e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999814e-001
2.500086101233324e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999840e-001
2.500096853705748e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999844e-001
2.500118358650596e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999849e-001
2.500161368540292e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999855e-001
2.500935546554819e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999860e-001
2.501709724569346e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
2.502483902583873e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999866e-001
2.503258080598399e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999868e-001
2.504032258612926e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999867e-001
2.504806436627453e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999866e-001
2.505580614641980e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000000000000000e-002	-5.000000e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000000000010000e-002	-5.999998e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000000000030000e-002	-7.999996e-001	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999863e-001
3.000000000070000e-002	-1.199999e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999862e-001
3.000000000100000e-002	-1.499999e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.999861e-001
3.000000000103124e-002	-1.500000e+000	-2.968765e+000	-3.500000e+000	-6.000000e+000	9.999861e-001
3.000000000109371e-002	-1.500000e+000	-2.906287e+000	-3.500000e+000	-6.000000e+000	9.999862e-001
3.000000000121867e-002	-1.500000e+000	-2.781331e+000	-3.500000e+000	-6.000000e+000	9.999862e-001
3.000000000140458e-002	-1.500000e+000	-2.595424e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000000000162234e-002	-1.500000e+000	-2.377665e+000	-3.500000e+000	-6.000000e+000	9.999865e-001
3.000000000200000e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999868e-001
3.000000000204356e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999868e-001
3.000000000213066e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999869e-001
3.000000000230487e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999868e-001
3.000000000256139e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999868e-001
3.000000000297943e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999868e-001
3.000000000381552e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999868e-001
3.000000000548769e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999868e-001
3.000000000883203e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999868e-001
3.000000001552071e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999866e-001
3.000000002447541e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999865e-001
3.000000003472871e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999865e-001
3.000000004543627e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000000006685139e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000000010013417e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000000015732176e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000000025745452e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000000045772002e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000000085825105e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000000165931309e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000000326143717e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000000646568534e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000006414215237e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000012181861941e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000017949508644e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000023717155347e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000029484802051e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000035252448754e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.000041020095457e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.492187500100000e-002	-1.500000e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000000100000e-002	-1.499997e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000000110000e-002	-1.400001e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000000130000e-002	-1.200001e+000	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000000161455e-002	-8.854542e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999865e-001
3.500000000195479e-002	-5.452125e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999866e-001
3.500000000200000e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999866e-001
3.500000000201275e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999866e-001
3.500000000203826e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999866e-001
3.500000000208926e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999866e-001
3.500000000219127e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999866e-001
3.500000000231545e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999866e-001
3.500000000256380e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999866e-001
3.500000000306051e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999866e-001
3.500000000405391e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999865e-001
3.500000000604073e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999865e-001
3.500000001001437e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000001796164e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000003353844e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000005215418e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000008746208e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000015807787e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000029930946e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000054835315e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000100180872e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000179636975e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000334739160e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500000605741099e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500001147744977e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500002150672039e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500004156526165e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500008168234416e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500016191650918e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.500032238483923e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
3.992591123316166e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
4.000000000000000e-002	-5.000000e-001	-2.000000e+000	-3.500000e+000	-6.000000e+000	9.999864e-001
4.000000000010000e-002	-5.999964e-001	-2.099996e+000	-3.599996e+000	-6.000000e+000	9.999862e-001
4.000000000030000e-002	-7.999961e-001	-2.299996e+000	-3.799996e+000	-6.000000e+000	9.999860e-001
4.000000000070000e-002	-1.199996e+000	-2.699996e+000	-4.199996e+000	-6.000000e+000	9.999856e-001
4.000000000100000e-002	-1.499999e+000	-2.999999e+000	-4.499999e+000	-6.000000e+000	9.999852e-001
4.000000000105192e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.948083e+000	9.999852e-001
4.000000000115574e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.844257e+000	9.999853e-001
4.000000000136340e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.636603e+000	9.999854e-001
4.000000000158877e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.411235e+000	9.999855e-001
4.000000000195263e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.047373e+000	9.999858e-001
4.000000000200000e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999858e-001
4.000000000201570e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999858e-001
4.000000000204711e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999858e-001
4.000000000210994e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999858e-001
4.000000000223558e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999858e-001
4.000000000240163e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999858e-001
4.000000000273372e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999858e-001
4.000000000339790e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999858e-001
4.000000000472626e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999859e-001
4.000000000738298e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999861e-001
4.000000001269644e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
4.000000002127593e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999869e-001
4.000000002950174e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999874e-001
4.000000003996872e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999878e-001
4.000000005535996e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999878e-001
4.000000007541168e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999877e-001
4.000000009373868e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999875e-001
4.000000011899413e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999875e-001
4.000000015077804e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999874e-001
4.000000021434588e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999874e-001
4.000000034148154e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999872e-001
4.000000059575287e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999872e-001
4.000000103806425e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999871e-001
4.000000188150799e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999871e-001
4.000000345843939e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999870e-001
4.000000657029309e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999869e-001
4.000001237967890e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999869e-001
4.000002399845053e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999868e-001
4.000004723599380e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999866e-001
4.000089042684936e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999839e-001
4.000173361770492e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999818e-001
4.000257680856048e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999802e-001
4.000341999941605e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999792e-001
4.000426319027161e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999787e-001
4.000510638112717e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999787e-001
4.000594957198273e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999793e-001
4.492187500100000e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999791e-001
4.500000000100000e-002	-1.499997e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999791e-001
4.500000000110001e-002	-1.399994e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999791e-001
4.500000000130001e-002	-1.199994e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999792e-001
4.500000000160234e-002	-8.976667e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999793e-001
4.500000000193464e-002	-5.653631e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999793e-001
4.500000000200000e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999793e-001
4.500000000201502e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999793e-001
4.500000000204504e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999793e-001
4.500000000210509e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999793e-001
4.500000000222520e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999793e-001
4.500000000236639e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999793e-001
4.500000000264878e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999793e-001
4.500000000321357e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999793e-001
4.500000000434313e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999793e-001
4.500000000660226e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999791e-001
4.500000001112051e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999790e-001
4.500000002015703e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999786e-001
4.500000003823006e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999779e-001
4.500000006069408e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999772e-001
4.500000008470855e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999769e-001
4.500000010620124e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999769e-001
4.500000013131037e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999769e-001
4.500000017004553e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999769e-001
4.500000024751583e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999769e-001
4.500000040245644e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999769e-001
4.500000071233767e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999769e-001
4.500000131822732e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999769e-001
4.500000231696247e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999769e-001
4.500000417661357e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999769e-001
4.500000754147925e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999770e-001
4.500001427121061e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999771e-001
4.500002773067331e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999773e-001
4.500005464959873e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999776e-001
4.500010848744956e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999783e-001
4.500021616315121e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999796e-001
4.500043151455452e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999814e-001
4.500086221736115e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999840e-001
4.500096989306281e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999844e-001
4.500118524446612e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999849e-001
4.500161594727275e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999855e-001
4.500936859779205e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999860e-001
4.501712124831135e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
4.502487389883065e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999866e-001
4.503262654934995e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999868e-001
4.504037919986925e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999867e-001
4.504813185038855e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999866e-001
4.505588450090785e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000000000000000e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000000000010001e-002	-6.000034e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000000000030001e-002	-8.000031e-001	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999863e-001
5.000000000070001e-002	-1.200003e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999862e-001
5.000000000100000e-002	-1.499999e+000	-3.000000e+000	-4.500000e+000	-5.000000e+000	9.999861e-001
5.000000000103124e-002	-1.500000e+000	-2.968761e+000	-4.500000e+000	-5.000000e+000	9.999861e-001
5.000000000109372e-002	-1.500000e+000	-2.906283e+000	-4.500000e+000	-5.000000e+000	9.999862e-001
5.000000000121867e-002	-1.500000e+000	-2.781328e+000	-4.500000e+000	-5.000000e+000	9.999862e-001
5.000000000140458e-002	-1.500000e+000	-2.595421e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000000000162234e-002	-1.500000e+000	-2.377665e+000	-4.500000e+000	-5.000000e+000	9.999865e-001
5.000000000200000e-002	-1.500000e+000	-2.000001e+000	-4.500000e+000	-5.000000e+000	9.999868e-001
5.000000000204355e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999868e-001
5.000000000213065e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999869e-001
5.000000000230486e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999868e-001
5.000000000256137e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999868e-001
5.000000000297940e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999868e-001
5.000000000381545e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999868e-001
5.000000000548756e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999868e-001
5.000000000883177e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999868e-001
5.000000001552020e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999866e-001
5.000000002447529e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999865e-001
5.000000003472863e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999865e-001
5.000000004543608e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000000006685099e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000000010013387e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000000015732017e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000000025745061e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000000045771149e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000000085823325e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000000165927677e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000000326136381e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000000646553789e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000006414067131e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000012181580472e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000017949093814e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000023716607156e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000029484120498e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000035251633840e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.000041019147182e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.492187500100000e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000000100001e-002	-1.499997e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000000110000e-002	-1.400001e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000000130000e-002	-1.200001e+000	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000000161430e-002	-8.857040e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999865e-001
5.500000000195434e-002	-5.456635e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999866e-001
5.500000000200001e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999866e-001
5.500000000201281e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999866e-001
5.500000000203843e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999866e-001
5.500000000208967e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999866e-001
5.500000000219214e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999866e-001
5.500000000231663e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999866e-001
5.500000000256560e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999866e-001
5.500000000306355e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999866e-001
5.500000000405945e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999865e-001
5.500000000605124e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999865e-001
5.500000001003483e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000001800200e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000003357919e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000005223209e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000008759878e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000015833217e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000029979896e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
5.500000054927840e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-5.000000e+000	9.999864e-001
